,LAST UPDATED_x,FREQUENCY_x,PERIOD BEGIN,PERIOD END_x,REGION ID,REGION TYPE,REGION NAME,HOMES SOLD,HOMES SOLD YOY (%),MEDIAN SALE PRICE NSA ($),MEDIAN SALE PRICE NSA YOY (%),MEDIAN DAYS ON MARKET (DAYS)_x,MEDIAN DAYS ON MARKET YOY (DAYS),NEW LISTINGS,NEW LISTINGS YOY (%),ACTIVE LISTINGS_x,ACTIVE LISTINGS YOY (%),PENDING SALES_x,PENDING SALES YOY (%),MEDIAN NEW LISTING PRICE PER SQ.FT. ($),MEDIAN NEW LISTING PRICE PER SQ.FT. YOY (%),LAST UPDATED_y,FREQUENCY_y,PERIOD END_y,PRICE BUCKET,MEDIAN SALE PRICE ($),MEDIAN DAYS ON MARKET (DAYS)_y,ACTIVE LISTINGS_y,PENDING SALES_y
10226,2026-09-03,Monthly,2018-01-01,2018-01-31,29,State,Illinois,13289.0,-5.36,185000.0,7.25,55.0,-5.0,16915.0,-2.52,70510.0,-3.58,15397.0,-4.85,128.41,4.27,2026-08-15,Rolling 3 months,2018-03-31,Luxury,884361,145,5738,2242
10227,2026-09-03,Monthly,2018-01-01,2018-01-31,29,State,Illinois,13289.0,-5.36,185000.0,7.25,55.0,-5.0,16915.0,-2.52,70510.0,-3.58,15397.0,-4.85,128.41,4.27,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,217714,71,15798,12882
10228,2026-09-03,Monthly,2018-01-01,2018-01-31,31,State,Indiana,7836.0,2.03,141000.0,9.39,60.0,-12.0,7779.0,-4.48,33163.0,-10.94,8148.0,-1.53,87.19,8.97,2026-08-15,Rolling 3 months,2018-03-31,Luxury,501600,150,2662,1034
10229,2026-09-03,Monthly,2018-01-01,2018-01-31,31,State,Indiana,7836.0,2.03,141000.0,9.39,60.0,-12.0,7779.0,-4.48,33163.0,-10.94,8148.0,-1.53,87.19,8.97,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,152000,56,6745,5900
10230,2026-09-03,Monthly,2018-01-01,2018-01-31,33,State,Iowa,3388.0,2.27,146500.0,2.81,78.0,-7.0,3573.0,-1.4,17185.0,-2.57,3236.0,0.17,112.15,7.19,2026-08-15,Rolling 3 months,2018-03-31,Luxury,472162,196,1167,297
10231,2026-09-03,Monthly,2018-01-01,2018-01-31,33,State,Iowa,3388.0,2.27,146500.0,2.81,78.0,-7.0,3573.0,-1.4,17185.0,-2.57,3236.0,0.17,112.15,7.19,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,165340,81,3262,1777
10232,2026-09-03,Monthly,2018-01-01,2018-01-31,35,State,Kansas,2873.0,2.06,169900.0,7.02,57.0,-6.0,3210.0,-2.86,12995.0,-3.23,3104.0,4.57,96.6,7.1,2026-08-15,Rolling 3 months,2018-03-31,Luxury,555646,139,1367,532
10233,2026-09-03,Monthly,2018-01-01,2018-01-31,35,State,Kansas,2873.0,2.06,169900.0,7.02,57.0,-6.0,3210.0,-2.86,12995.0,-3.23,3104.0,4.57,96.6,7.1,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,166175,52,2492,2142
10234,2026-09-03,Monthly,2018-01-01,2018-01-31,37,State,Kentucky,4170.0,2.79,150000.0,4.46,54.0,-3.0,4663.0,-4.48,19094.0,-1.55,4411.0,-4.65,100.23,5.76,2026-08-15,Rolling 3 months,2018-03-31,Luxury,514507,120,1596,563
10235,2026-09-03,Monthly,2018-01-01,2018-01-31,37,State,Kentucky,4170.0,2.79,150000.0,4.46,54.0,-3.0,4663.0,-4.48,19094.0,-1.55,4411.0,-4.65,100.23,5.76,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,162208,50,3852,3377
10236,2026-09-03,Monthly,2018-01-01,2018-01-31,39,State,Louisiana,3235.0,-10.82,179900.0,6.45,86.0,2.0,3666.0,-4.63,20156.0,7.02,3315.0,-8.29,108.42,1.73,2026-08-15,Rolling 3 months,2018-03-31,Luxury,618327,148,1904,548
10237,2026-09-03,Monthly,2018-01-01,2018-01-31,39,State,Louisiana,3235.0,-10.82,179900.0,6.45,86.0,2.0,3666.0,-4.63,20156.0,7.02,3315.0,-8.29,108.42,1.73,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,185357,94,5080,2682
10238,2026-09-03,Monthly,2018-01-01,2018-01-31,41,State,Maine,1725.0,0.61,200000.0,2.96,48.0,-15.0,1993.0,-11.97,10028.0,-8.83,1973.0,-4.31,136.41,8.68,2026-08-15,Rolling 3 months,2018-03-31,Luxury,776643,125,518,175
10239,2026-09-03,Monthly,2018-01-01,2018-01-31,41,State,Maine,1725.0,0.61,200000.0,2.96,48.0,-15.0,1993.0,-11.97,10028.0,-8.83,1973.0,-4.31,136.41,8.68,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,246294,50,1157,1050
10240,2026-09-03,Monthly,2018-01-01,2018-01-31,43,State,Maryland,7348.0,-1.61,261000.0,2.35,38.0,-7.0,8673.0,-5.69,31311.0,-8.63,8223.0,1.79,165.16,2.13,2026-08-15,Rolling 3 months,2018-03-31,Luxury,870900,100,2080,984
10241,2026-09-03,Monthly,2018-01-01,2018-01-31,43,State,Maryland,7348.0,-1.61,261000.0,2.35,38.0,-7.0,8673.0,-5.69,31311.0,-8.63,8223.0,1.79,165.16,2.13,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,297589,46,7440,6985
10242,2026-09-03,Monthly,2018-01-01,2018-01-31,45,State,Massachusetts,7138.0,-1.76,367250.0,4.63,25.0,-6.0,7639.0,-16.09,25734.0,-11.38,7627.0,-7.6,228.46,4.75,2026-08-15,Rolling 3 months,2018-03-31,Luxury,1585696,77,2183,1058
10243,2026-09-03,Monthly,2018-01-01,2018-01-31,45,State,Massachusetts,7138.0,-1.76,367250.0,4.63,25.0,-6.0,7639.0,-16.09,25734.0,-11.38,7627.0,-7.6,228.46,4.75,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,405172,34,5246,5707
10244,2026-09-03,Monthly,2018-01-01,2018-01-31,47,State,Michigan,12277.0,0.02,149000.0,9.56,41.0,-6.0,14380.0,0.45,50702.0,-8.26,12846.0,-3.43,100.82,7.43,2026-08-15,Rolling 3 months,2018-03-31,Luxury,546152,105,4245,1529
10245,2026-09-03,Monthly,2018-01-01,2018-01-31,47,State,Michigan,12277.0,0.02,149000.0,9.56,41.0,-6.0,14380.0,0.45,50702.0,-8.26,12846.0,-3.43,100.82,7.43,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,159316,41,8402,8171
10246,2026-09-03,Monthly,2018-01-01,2018-01-31,49,State,Minnesota,7168.0,-2.32,219950.0,10.03,42.0,-8.0,8112.0,-0.72,19154.0,-10.37,7458.0,-8.17,129.58,5.67,2026-08-15,Rolling 3 months,2018-03-31,Luxury,704185,123,2555,1038
10247,2026-09-03,Monthly,2018-01-01,2018-01-31,49,State,Minnesota,7168.0,-2.32,219950.0,10.03,42.0,-8.0,8112.0,-0.72,19154.0,-10.37,7458.0,-8.17,129.58,5.67,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,236997,40,4429,5029
10248,2026-09-03,Monthly,2018-01-01,2018-01-31,51,State,Mississippi,1836.0,2.87,154000.0,9.84,84.0,-11.0,2200.0,-3.44,11901.0,-1.88,1742.0,0.4,91.6,1.85,2026-08-15,Rolling 3 months,2018-03-31,Luxury,462980,153,1051,188
10249,2026-09-03,Monthly,2018-01-01,2018-01-31,51,State,Mississippi,1836.0,2.87,154000.0,9.84,84.0,-11.0,2200.0,-3.44,11901.0,-1.88,1742.0,0.4,91.6,1.85,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,160790,84,2773,1243
10250,2026-09-03,Monthly,2018-01-01,2018-01-31,2,State,Missouri,7456.0,3.65,152500.0,5.17,58.0,-6.0,7495.0,-5.17,32449.0,-4.85,8289.0,4.81,100.58,7.54,2026-08-15,Rolling 3 months,2018-03-31,Luxury,570685,136,2183,937
10251,2026-09-03,Monthly,2018-01-01,2018-01-31,2,State,Missouri,7456.0,3.65,152500.0,5.17,58.0,-6.0,7495.0,-5.17,32449.0,-4.85,8289.0,4.81,100.58,7.54,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,165704,54,6114,5957
10252,2026-09-03,Monthly,2018-01-01,2018-01-31,4,State,Montana,1127.0,-2.3,259900.0,3.96,90.0,-4.0,1412.0,7.94,7245.0,-0.71,1142.0,-1.35,144.53,4.4,2026-08-15,Rolling 3 months,2018-03-31,Luxury,698255,198,510,112
10253,2026-09-03,Monthly,2018-01-01,2018-01-31,4,State,Montana,1127.0,-2.3,259900.0,3.96,90.0,-4.0,1412.0,7.94,7245.0,-0.71,1142.0,-1.35,144.53,4.4,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,258695,93,1074,576
10254,2026-09-03,Monthly,2018-01-01,2018-01-31,6,State,Nebraska,1870.0,-0.73,170000.0,9.32,44.0,-4.0,1863.0,-6.14,6811.0,0.86,1942.0,2.44,101.54,5.6,2026-08-15,Rolling 3 months,2018-03-31,Luxury,505168,142,744,255
10255,2026-09-03,Monthly,2018-01-01,2018-01-31,6,State,Nebraska,1870.0,-0.73,170000.0,9.32,44.0,-4.0,1863.0,-6.14,6811.0,0.86,1942.0,2.44,101.54,5.6,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,172162,41,1279,1518
10256,2026-09-03,Monthly,2018-01-01,2018-01-31,8,State,Nevada,4633.0,3.6,263000.0,14.35,50.0,-14.0,5229.0,0.36,17397.0,-14.94,5669.0,5.68,159.16,14.7,2026-08-15,Rolling 3 months,2018-03-31,Luxury,745496,129,2211,1189
10257,2026-09-03,Monthly,2018-01-01,2018-01-31,8,State,Nevada,4633.0,3.6,263000.0,14.35,50.0,-14.0,5229.0,0.36,17397.0,-14.94,5669.0,5.68,159.16,14.7,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,248746,49,4151,4797
10258,2026-09-03,Monthly,2018-01-01,2018-01-31,10,State,New Hampshire,1960.0,-0.3,249933.0,6.56,69.0,-11.0,2200.0,-4.79,9638.0,-13.09,2275.0,-14.14,147.92,4.16,2026-08-15,Rolling 3 months,2018-03-31,Luxury,722027,156,770,289
10259,2026-09-03,Monthly,2018-01-01,2018-01-31,10,State,New Hampshire,1960.0,-0.3,249933.0,6.56,69.0,-11.0,2200.0,-4.79,9638.0,-13.09,2275.0,-14.14,147.92,4.16,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,257189,79,1784,1544
10260,2026-09-03,Monthly,2018-01-01,2018-01-31,12,State,New Jersey,10025.0,-0.8,275000.0,4.96,86.0,-12.0,12899.0,-3.32,63238.0,-5.53,11618.0,-1.15,177.67,6.64,2026-08-15,Rolling 3 months,2018-03-31,Luxury,1022789,150,4048,1171
10261,2026-09-03,Monthly,2018-01-01,2018-01-31,12,State,New Jersey,10025.0,-0.8,275000.0,4.96,86.0,-12.0,12899.0,-3.32,63238.0,-5.53,11618.0,-1.15,177.67,6.64,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,293562,94,16844,9519
10262,2026-09-03,Monthly,2018-01-01,2018-01-31,14,State,New Mexico,2084.0,8.14,189000.0,3.56,67.0,-8.0,2371.0,-1.25,10550.0,-1.12,3373.0,8.58,119.28,4.75,2026-08-15,Rolling 3 months,2018-03-31,Luxury,567971,161,902,451
10263,2026-09-03,Monthly,2018-01-01,2018-01-31,14,State,New Mexico,2084.0,8.14,189000.0,3.56,67.0,-8.0,2371.0,-1.25,10550.0,-1.12,3373.0,8.58,119.28,4.75,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,189284,78,2680,2810
10264,2026-09-03,Monthly,2018-01-01,2018-01-31,16,State,New York,12455.0,-6.07,300000.0,3.45,77.0,-28.0,16494.0,0.72,80620.0,-9.51,13076.0,-12.76,171.26,14.57,2026-08-15,Rolling 3 months,2018-03-31,Luxury,2101669,197,8280,2102
10265,2026-09-03,Monthly,2018-01-01,2018-01-31,16,State,New York,12455.0,-6.07,300000.0,3.45,77.0,-28.0,16494.0,0.72,80620.0,-9.51,13076.0,-12.76,171.26,14.57,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,383273,76,16629,9856
10266,2026-09-03,Monthly,2018-01-01,2018-01-31,18,State,North Carolina,12550.0,0.71,207000.0,8.95,72.0,-6.0,14252.0,0.9,65311.0,-3.3,14373.0,6.49,118.72,6.62,2026-08-15,Rolling 3 months,2018-03-31,Luxury,691083,155,6106,2309
10267,2026-09-03,Monthly,2018-01-01,2018-01-31,18,State,North Carolina,12550.0,0.71,207000.0,8.95,72.0,-6.0,14252.0,0.9,65311.0,-3.3,14373.0,6.49,118.72,6.62,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,222885,71,15182,11373
10268,2026-09-03,Monthly,2018-01-01,2018-01-31,20,State,North Dakota,614.0,-1.7,211950.0,-1.42,103.0,8.0,710.0,5.48,3621.0,8.01,567.0,-1.46,109.11,-1.06,2026-08-15,Rolling 3 months,2018-03-31,Luxury,480097,151,259,63
10269,2026-09-03,Monthly,2018-01-01,2018-01-31,20,State,North Dakota,614.0,-1.7,211950.0,-1.42,103.0,8.0,710.0,5.48,3621.0,8.01,567.0,-1.46,109.11,-1.06,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,220132,115,723,309
10270,2026-09-03,Monthly,2018-01-01,2018-01-31,22,State,Ohio,12391.0,-2.61,130500.0,5.24,58.0,-8.0,13873.0,-6.2,56123.0,-9.51,15371.0,-0.11,94.6,6.26,2026-08-15,Rolling 3 months,2018-03-31,Luxury,509520,134,4856,2150
10271,2026-09-03,Monthly,2018-01-01,2018-01-31,22,State,Ohio,12391.0,-2.61,130500.0,5.24,58.0,-8.0,13873.0,-6.2,56123.0,-9.51,15371.0,-0.11,94.6,6.26,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,142065,61,11793,11569
10272,2026-09-03,Monthly,2018-01-01,2018-01-31,23,State,Oklahoma,3867.0,5.65,147000.0,1.38,70.0,2.0,4645.0,-3.31,20305.0,0.24,4350.0,5.0,95.61,4.06,2026-08-15,Rolling 3 months,2018-03-31,Luxury,502091,135,1841,595
10273,2026-09-03,Monthly,2018-01-01,2018-01-31,23,State,Oklahoma,3867.0,5.65,147000.0,1.38,70.0,2.0,4645.0,-3.31,20305.0,0.24,4350.0,5.0,95.61,4.06,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,159480,62,4395,3785
10274,2026-09-03,Monthly,2018-01-01,2018-01-31,24,State,Oregon,5616.0,-8.19,322250.0,9.61,34.0,-5.0,6296.0,17.63,19868.0,-0.8,6431.0,13.71,197.0,7.58,2026-08-15,Rolling 3 months,2018-03-31,Luxury,827883,95,2215,1058
10275,2026-09-03,Monthly,2018-01-01,2018-01-31,24,State,Oregon,5616.0,-8.19,322250.0,9.61,34.0,-5.0,6296.0,17.63,19868.0,-0.8,6431.0,13.71,197.0,7.58,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,333810,36,4115,4872
10276,2026-09-03,Monthly,2018-01-01,2018-01-31,26,State,Pennsylvania,12491.0,2.01,173425.0,8.39,74.0,-5.0,14340.0,-2.95,66856.0,-7.06,13094.0,0.62,117.04,4.93,2026-08-15,Rolling 3 months,2018-03-31,Luxury,592240,147,5220,1770
10277,2026-09-03,Monthly,2018-01-01,2018-01-31,26,State,Pennsylvania,12491.0,2.01,173425.0,8.39,74.0,-5.0,14340.0,-2.95,66856.0,-7.06,13094.0,0.62,117.04,4.93,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,173475,77,15264,10074
10278,2026-09-03,Monthly,2018-01-01,2018-01-31,28,State,Rhode Island,1201.0,-7.87,235000.0,9.3,52.0,-11.0,1386.0,-10.47,5635.0,-10.67,1358.0,-6.15,152.03,2.97,2026-08-15,Rolling 3 months,2018-03-31,Luxury,835837,129,603,185
10279,2026-09-03,Monthly,2018-01-01,2018-01-31,28,State,Rhode Island,1201.0,-7.87,235000.0,9.3,52.0,-11.0,1386.0,-10.47,5635.0,-10.67,1358.0,-6.15,152.03,2.97,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,247974,60,1300,1128
10280,2026-09-03,Monthly,2018-01-01,2018-01-31,30,State,South Carolina,6847.0,7.59,204535.0,9.09,80.0,-11.0,7997.0,1.5,38184.0,-3.28,6840.0,7.26,115.06,4.95,2026-08-15,Rolling 3 months,2018-03-31,Luxury,754575,167,3228,990
10281,2026-09-03,Monthly,2018-01-01,2018-01-31,30,State,South Carolina,6847.0,7.59,204535.0,9.09,80.0,-11.0,7997.0,1.5,38184.0,-3.28,6840.0,7.26,115.06,4.95,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,205294,80,9688,5787
10282,2026-09-03,Monthly,2018-01-01,2018-01-31,32,State,South Dakota,822.0,-1.65,184000.0,2.22,78.0,0.0,933.0,8.24,4082.0,7.38,828.0,-0.4,111.27,6.09,2026-08-15,Rolling 3 months,2018-03-31,Luxury,533637,153,358,96
10283,2026-09-03,Monthly,2018-01-01,2018-01-31,32,State,South Dakota,822.0,-1.65,184000.0,2.22,78.0,0.0,933.0,8.24,4082.0,7.38,828.0,-0.4,111.27,6.09,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,193316,89,845,483
10284,2026-09-03,Monthly,2018-01-01,2018-01-31,34,State,Tennessee,8564.0,-3.12,195000.0,8.97,60.0,-6.0,9099.0,-5.44,39323.0,-3.6,10052.0,1.12,118.4,7.25,2026-08-15,Rolling 3 months,2018-03-31,Luxury,648943,136,3636,1638
10285,2026-09-03,Monthly,2018-01-01,2018-01-31,34,State,Tennessee,8564.0,-3.12,195000.0,8.97,60.0,-6.0,9099.0,-5.44,39323.0,-3.6,10052.0,1.12,118.4,7.25,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,192039,61,8741,7896
10286,2026-09-03,Monthly,2018-01-01,2018-01-31,36,State,Texas,27072.0,2.16,219000.0,6.83,45.0,2.0,33005.0,1.52,119825.0,1.61,32108.0,2.54,117.97,5.71,2026-08-15,Rolling 3 months,2018-03-31,Luxury,780802,97,11407,5023
10287,2026-09-03,Monthly,2018-01-01,2018-01-31,36,State,Texas,27072.0,2.16,219000.0,6.83,45.0,2.0,33005.0,1.52,119825.0,1.61,32108.0,2.54,117.97,5.71,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,231324,49,29048,27440
10288,2026-09-03,Monthly,2018-01-01,2018-01-31,38,State,Utah,4233.0,8.62,275000.0,9.74,26.0,-3.0,4777.0,11.2,14561.0,-1.6,5194.0,4.59,130.47,7.81,2026-08-15,Rolling 3 months,2018-03-31,Luxury,695638,97,1605,789
10289,2026-09-03,Monthly,2018-01-01,2018-01-31,38,State,Utah,4233.0,8.62,275000.0,9.74,26.0,-3.0,4777.0,11.2,14561.0,-1.6,5194.0,4.59,130.47,7.81,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,270982,26,2852,3779
10290,2026-09-03,Monthly,2018-01-01,2018-01-31,40,State,Vermont,697.0,-1.86,210000.0,-1.62,113.0,-18.0,830.0,-12.12,5723.0,-10.23,833.0,-3.32,133.07,-2.66,2026-08-15,Rolling 3 months,2018-03-31,Luxury,830181,170,398,86
10291,2026-09-03,Monthly,2018-01-01,2018-01-31,40,State,Vermont,697.0,-1.86,210000.0,-1.62,113.0,-18.0,830.0,-12.12,5723.0,-10.23,833.0,-3.32,133.07,-2.66,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,235648,121,793,418
10292,2026-09-03,Monthly,2018-01-01,2018-01-31,42,State,Virginia,10132.0,2.13,264700.0,2.96,47.0,-6.0,11751.0,-3.71,45320.0,-5.8,10417.0,0.03,148.31,4.1,2026-08-15,Rolling 3 months,2018-03-31,Luxury,835053,120,3510,1413
10293,2026-09-03,Monthly,2018-01-01,2018-01-31,42,State,Virginia,10132.0,2.13,264700.0,2.96,47.0,-6.0,11751.0,-3.71,45320.0,-5.8,10417.0,0.03,148.31,4.1,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,265394,49,9371,8619
10294,2026-09-03,Monthly,2018-01-01,2018-01-31,44,State,Washington,10661.0,-7.83,343500.0,9.44,21.0,-4.0,11299.0,6.28,29636.0,-5.97,11419.0,0.92,202.85,8.76,2026-08-15,Rolling 3 months,2018-03-31,Luxury,1103545,50,2604,1621
10295,2026-09-03,Monthly,2018-01-01,2018-01-31,44,State,Washington,10661.0,-7.83,343500.0,9.44,21.0,-4.0,11299.0,6.28,29636.0,-5.97,11419.0,0.92,202.85,8.76,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,345064,21,5813,8428
10296,2026-09-03,Monthly,2018-01-01,2018-01-31,46,State,West Virginia,1001.0,9.01,149500.0,6.86,101.0,-3.0,1121.0,-1.78,5928.0,-2.22,1017.0,9.31,94.95,1.9,2026-08-15,Rolling 3 months,2018-03-31,Luxury,396204,145,361,103
10297,2026-09-03,Monthly,2018-01-01,2018-01-31,46,State,West Virginia,1001.0,9.01,149500.0,6.86,101.0,-3.0,1121.0,-1.78,5928.0,-2.22,1017.0,9.31,94.95,1.9,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,156404,109,1410,702
10298,2026-09-03,Monthly,2018-01-01,2018-01-31,48,State,Wisconsin,6862.0,1.55,169000.0,7.64,70.0,-9.0,7415.0,0.06,32756.0,-10.1,7732.0,0.42,113.46,9.02,2026-08-15,Rolling 3 months,2018-03-31,Luxury,565715,135,2385,959
10299,2026-09-03,Monthly,2018-01-01,2018-01-31,48,State,Wisconsin,6862.0,1.55,169000.0,7.64,70.0,-9.0,7415.0,0.06,32756.0,-10.1,7732.0,0.42,113.46,9.02,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,177111,69,5272,4987
10300,2026-09-03,Monthly,2018-01-01,2018-01-31,50,State,Wyoming,713.0,8.03,211000.0,-4.09,96.0,-7.0,863.0,15.78,4785.0,-1.67,731.0,9.1,111.37,2.77,2026-08-15,Rolling 3 months,2018-03-31,Luxury,525721,203,269,59
10301,2026-09-03,Monthly,2018-01-01,2018-01-31,50,State,Wyoming,713.0,8.03,211000.0,-4.09,96.0,-7.0,863.0,15.78,4785.0,-1.67,731.0,9.1,111.37,2.77,2026-08-15,Rolling 3 months,2018-03-31,Non-Luxury,218846,100,869,451
10302,2026-09-03,Monthly,2017-12-01,2017-12-31,1,State,Alabama,4794.0,7.8,175900.0,6.61,93.0,-10.0,5252.0,3.16,27748.0,-0.95,5192.0,11.14,97.82,4.58,2026-08-15,Rolling 3 months,2018-02-28,Luxury,562414,163,2131,631
10303,2026-09-03,Monthly,2017-12-01,2017-12-31,1,State,Alabama,4794.0,7.8,175900.0,6.61,93.0,-10.0,5252.0,3.16,27748.0,-0.95,5192.0,11.14,97.82,4.58,2026-08-15,Rolling 3 months,2018-02-28,Non-Luxury,175786,104,6547,3564
10304,2026-09-03,Monthly,2017-12-01,2017-12-31,3,State,Alaska,732.0,-1.12,259500.0,-6.65,98.0,-1.0,1050.0,15.32,5204.0,8.02,738.0,-0.46,163.23,0.27,2026-08-15,Rolling 3 months,2018-02-28,Luxury,613732,129,239,63
10305,2026-09-03,Monthly,2017-12-01,2017-12-31,3,State,Alaska,732.0,-1.12,259500.0,-6.65,98.0,-1.0,1050.0,15.32,5204.0,8.02,738.0,-0.46,163.23,0.27,2026-08-15,Rolling 3 months,2018-02-28,Non-Luxury,280603,113,882,418
10306,2026-09-03,Monthly,2017-12-01,2017-12-31,5,State,Arizona,10882.0,5.25,242900.0,9.41,52.0,-3.0,12171.0,1.11,43334.0,-6.49,12814.0,2.63,147.85,7.76,2026-08-15,Rolling 3 months,2018-02-28,Luxury,785747,96,5585,2120
10307,2026-09-03,Monthly,2017-12-01,2017-12-31,5,State,Arizona,10882.0,5.25,242900.0,9.41,52.0,-3.0,12171.0,1.11,43334.0,-6.49,12814.0,2.63,147.85,7.76,2026-08-15,Rolling 3 months,2018-02-28,Non-Luxury,234485,52,10972,10796
10308,2026-09-03,Monthly,2017-12-01,2017-12-31,7,State,Arkansas,2955.0,6.29,153000.0,4.08,71.0,-8.0,3412.0,3.67,15688.0,3.94,3120.0,6.81,92.8,0.99,2026-08-15,Rolling 3 months,2018-02-28,Luxury,487375,116,1115,377
10309,2026-09-03,Monthly,2017-12-01,2017-12-31,7,State,Arkansas,2955.0,6.29,153000.0,4.08,71.0,-8.0,3412.0,3.67,15688.0,3.94,3120.0,6.81,92.8,0.99,2026-08-15,Rolling 3 months,2018-02-28,Non-Luxury,158167,79,3338,2028
10310,2026-09-03,Monthly,2017-12-01,2017-12-31,9,State,California,32185.0,0.75,470000.0,8.29,35.0,-6.0,36947.0,2.24,108058.0,-8.3,36392.0,0.54,311.87,6.88,2026-08-15,Rolling 3 months,2018-02-28,Luxury,1822143,76,11256,4765
10311,2026-09-03,Monthly,2017-12-01,2017-12-31,9,State,California,32185.0,0.75,470000.0,8.29,35.0,-6.0,36947.0,2.24,108058.0,-8.3,36392.0,0.54,311.87,6.88,2026-08-15,Rolling 3 months,2018-02-28,Non-Luxury,512058,39,24412,24937
10312,2026-09-03,Monthly,2017-12-01,2017-12-31,11,State,Colorado,9721.0,14.77,345900.0,4.82,34.0,-1.0,10568.0,14.56,31257.0,4.28,11326.0,23.87,170.81,2.36,2026-08-15,Rolling 3 months,2018-02-28,Luxury,933734,108,2887,1424
10313,2026-09-03,Monthly,2017-12-01,2017-12-31,11,State,Colorado,9721.0,14.77,345900.0,4.82,34.0,-1.0,10568.0,14.56,31257.0,4.28,11326.0,23.87,170.81,2.36,2026-08-15,Rolling 3 months,2018-02-28,Non-Luxury,352136,36,5551,7175
10314,2026-09-03,Monthly,2017-12-01,2017-12-31,17,State,Columbia,814.0,15.09,560000.0,1.82,21.0,3.0,1006.0,-0.01,2567.0,4.22,900.0,13.3,467.05,-2.92,2026-08-15,Rolling 3 months,2018-02-28,Luxury,1385919,41,416,290
10315,2026-09-03,Monthly,2017-12-01,2017-12-31,17,State,Columbia,814.0,15.09,560000.0,1.82,21.0,3.0,1006.0,-0.01,2567.0,4.22,900.0,13.3,467.05,-2.92,2026-08-15,Rolling 3 months,2018-02-28,Non-Luxury,392839,27,463,477
10316,2026-09-03,Monthly,2017-12-01,2017-12-31,13,State,Connecticut,3963.0,1.47,225000.0,1.02,88.0,-7.0,5173.0,-6.65,26235.0,-5.13,7150.0,68.53,140.38,0.99,2026-08-15,Rolling 3 months,2018-02-28,Luxury,771569,170,2126,617
10317,2026-09-03,Monthly,2017-12-01,2017-12-31,13,State,Connecticut,3963.0,1.47,225000.0,1.02,88.0,-7.0,5173.0,-6.65,26235.0,-5.13,7150.0,68.53,140.38,0.99,2026-08-15,Rolling 3 months,2018-02-28,Non-Luxury,220734,94,5588,4119
10318,2026-09-03,Monthly,2017-12-01,2017-12-31,15,State,Delaware,1285.0,1.25,225000.0,0.0,81.0,-1.0,1539.0,4.8,7360.0,-8.19,1430.0,7.97,133.78,6.74,2026-08-15,Rolling 3 months,2018-02-28,Luxury,751374,146,630,174
10319,2026-09-03,Monthly,2017-12-01,2017-12-31,15,State,Delaware,1285.0,1.25,225000.0,0.0,81.0,-1.0,1539.0,4.8,7360.0,-8.19,1430.0,7.97,133.78,6.74,2026-08-15,Rolling 3 months,2018-02-28,Non-Luxury,215943,84,1714,930
10320,2026-09-03,Monthly,2017-12-01,2017-12-31,19,State,Florida,36381.0,7.74,222500.0,8.54,61.0,-5.0,45056.0,5.51,188321.0,-4.2,42362.0,6.48,147.3,6.87,2026-08-15,Rolling 3 months,2018-02-28,Luxury,899703,116,20828,6699
